,quarter,Categ_name,GT,GT_lag1,GT_lag2,DI,DI_lag1,DI_lag2,3m Bond,3m Bond_lag1,3m Bond_lag2,cci,cci_lag1,cci_lag2,CPI,CPI_lag1,CPI_lag2,vix,vix_lag1,vix_lag2,CS,CS_lag1,CS_lag2,Air Travel: 203,Animal Products & Services: 882,Apartments & Residential Rentals: 378,Apparel: 68,Audio Equipment: 361,Auto Insurance: 467,Automotive Industry: 1190,Baked Goods: 907,Beer: 404,Bicycles & Accessories: 1191,Camera & Photo Equipment: 573,Candy & Sweets: 906,Clothing Accessories: 124,Domestic Services: 472,Drugs & Medications: 646,Education: 74,Electricity: 658,Fruits & Vegetables: 908,Health Insurance: 249,Hobbies & Leisure: 65,Home Financing: 466,Home Furnishings: 270,Home Insurance: 465,Hotels & Accommodations: 179,Kitchen & Dining: 951,Liquor: 406,Lottery & Sweepstakes: 364,Mail & Package Delivery: 1150,Major Kitchen Appliances: 1293,Meat & Seafood: 909,Mobile & Wireless: 382,Motorcycles: 273,Non-Alcoholic Beverages: 560,Restaurants: 276,Small Kitchen Appliances: 1292,Sporting Goods: 263,Tobacco Products: 123,Transportation & Logistics: 50,Vehicle Fuels & Lubricants: 1269,Vehicle Maintenance: 138,Vehicle Parts & Accessories: 89,Water Supply & Treatment: 1349,Wine: 405
1574,2007Q3,Small Kitchen Appliances: 1292,-0.4145411282466173,-0.7938898914535583,-1.5525874178674426,1.2801964389036846,1.3665915039168068,1.177602299200602,0.5422109102323697,0.7416992512481475,0.8923766152068685,0.7682791289288697,0.7449953867981606,0.4190229969682329,-1.2287410964871264,0.5945521434615118,-0.8235648209430038,1.4083175142203743,-0.1427745148607242,0.4323864666483477,200,-0.4365037777922088,-0.4328677368641991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1575,2007Q4,Small Kitchen Appliances: 1292,1.9563886417967764,-0.4145411282466173,-0.7938898914535583,1.1884016823272419,1.2801964389036846,1.3665915039168068,-0.3561940298032275,0.5422109102323697,0.7416992512481475,0.5975316866370027,0.7682791289288697,0.7449953867981606,0.7971402812335731,-1.2287410964871264,0.5945521434615118,0.1026889246162599,1.4083175142203743,-0.1427745148607242,295,-0.4406907340123412,-0.4365037777922088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1576,2008Q1,Small Kitchen Appliances: 1292,-1.3629130362639719,1.9563886417967764,-0.4145411282466173,1.3341933545368858,1.1884016823272419,1.2801964389036846,-0.7346559533615233,-0.3561940298032275,0.5422109102323697,0.1667824572188839,0.5975316866370027,0.7682791289288697,-0.4183885453988236,0.7971402812335731,-1.2287410964871264,1.041767552320429,0.1026889246162599,1.4083175142203743,268,-0.4302233434620101,-0.4406907340123412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1577,2008Q2,Small Kitchen Appliances: 1292,-0.8887270822552967,-1.3629130362639719,1.9563886417967764,0.6592319091218677,1.3341933545368858,1.1884016823272419,0.12342687519215365,-0.7346559533615233,-0.3561940298032275,-1.0090465203819274,0.1667824572188839,0.5975316866370027,2.4178453834101497,-0.4183885453988236,0.7971402812335731,-1.3227100295583931,1.041767552320429,0.1026889246162599,174,-0.43319828603947264,-0.4302233434620101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1578,2008Q3,Small Kitchen Appliances: 1292,-0.08261096044054117,-0.8887270822552967,-1.3629130362639719,0.05446645403001128,0.6592319091218677,1.3341933545368858,0.14535644459459388,0.12342687519215365,-0.7346559533615233,-1.7036781606147509,-1.0090465203819274,0.1667824572188839,1.2023165567777527,2.4178453834101497,-0.4183885453988236,1.0648003147378389,-1.3227100295583931,1.041767552320429,215,-0.4435554935313791,-0.43319828603947264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1579,2008Q4,Small Kitchen Appliances: 1292,1.2925283061846282,-0.08261096044054117,-0.8887270822552967,-1.133465689900421,0.05446645403001128,0.6592319091218677,-5.649001715902672,0.14535644459459388,0.12342687519215365,-1.5833788262727533,-1.7036781606147509,-1.0090465203819274,-0.8235648209430038,1.2023165567777527,2.4178453834101497,3.7089614402566586,1.0648003147378389,-1.3227100295583931,237,-0.4390379881359731,-0.4435554935313791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1580,2009Q1,Small Kitchen Appliances: 1292,-0.6042155098500899,1.2925283061846282,-0.08261096044054117,-2.1810058531845296,-1.133465689900421,0.05446645403001128,-2.9643979777648224,-5.649001715902672,0.14535644459459388,-1.8239774949567464,-1.5833788262727533,-1.7036781606147509,-1.8365055098033392,-0.8235648209430038,1.2023165567777527,-1.4128668424494015,3.7089614402566586,1.0648003147378389,211,-0.4366139608506333,-0.4390379881359731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1581,2009Q2,Small Kitchen Appliances: 1292,-1.2680758454622347,-0.6042155098500899,1.2925283061846282,-1.9218206581451625,-2.1810058531845296,-1.133465689900421,-0.29960159263562863,-2.9643979777648224,-5.649001715902672,-0.9081503044821876,-1.8239774949567464,-1.5833788262727533,0.9997284190056632,-1.8365055098033392,-0.8235648209430038,-2.244020526254848,-1.4128668424494015,3.7089614402566586,248,-0.4394787203696713,-0.4366139608506333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1582,2009Q3,Small Kitchen Appliances: 1292,0.2967378027664009,-1.2680758454622347,-0.6042155098500899,-0.9768746345641368,-1.9218206581451625,-2.1810058531845296,-0.0902095751155214,-0.29960159263562863,-2.9643979777648224,-0.2639667721992353,-0.9081503044821876,-1.8239774949567464,-0.013212269854701001,0.9997284190056632,-1.8365055098033392,-0.9206238056430136,-2.244020526254848,-1.4128668424494015,191,-0.4354019472079634,-0.4394787203696713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1583,2009Q4,Small Kitchen Appliances: 1292,1.292528306184624,0.2967378027664009,-1.2680758454622347,-1.0848684658305396,-0.9768746345641368,-1.9218206581451625,0.26278575171736024,-0.0902095751155214,-0.29960159263562863,0.2521561783648173,-0.2639667721992353,-0.9081503044821876,0.3919640056894216,-0.013212269854701001,0.9997284190056632,0.2770798400623753,-0.9206238056430136,-2.244020526254848,205,-0.4416823815381621,-0.4354019472079634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1584,2010Q1,Small Kitchen Appliances: 1292,-0.7938898914535583,1.292528306184624,0.2967378027664009,-1.1118669236471403,-1.0848684658305396,-0.9768746345641368,0.2967412140179184,0.26278575171736024,-0.0902095751155214,0.4461873627873935,0.2521561783648173,-0.2639667721992353,0.18937586791738908,0.3919640056894216,-0.013212269854701001,-1.0555299855164235,0.2770798400623753,-0.9206238056430136,207,-0.4401398187202185,-0.4416823815381621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1585,2010Q2,Small Kitchen Appliances: 1292,-0.983564273057028,-0.7938898914535583,1.292528306184624,-0.7500875889046906,-1.1118669236471403,-1.0848684658305396,0.2337821276689676,0.2967412140179184,0.26278575171736024,0.1163343492690141,0.4461873627873935,0.2521561783648173,1.2023165567777243,0.18937586791738908,0.3919640056894216,1.0700649461475342,-1.0555299855164235,0.2770798400623753,228,-0.4399194526033694,-0.4401398187202185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1586,2010Q3,Small Kitchen Appliances: 1292,0.4864121843698726,-0.983564273057028,-0.7938898914535583,-0.7338885142147301,-0.7500875889046906,-1.1118669236471403,0.22175623477085304,0.2337821276689676,0.2967412140179184,-0.2872505143299442,0.1163343492690141,0.4461873627873935,-0.4183885453988523,1.2023165567777243,0.18937586791738908,-0.5468349755547386,1.0700649461475342,-1.0555299855164235,265,-0.4376056083764541,-0.4399194526033694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1587,2010Q4,Small Kitchen Appliances: 1292,1.4822026877880978,0.4864121843698726,-0.983564273057028,-0.8472820370444533,-0.7338885142147301,-0.7500875889046906,0.2528820752130309,0.22175623477085304,0.2337821276689676,-0.6597903884212903,-0.2872505143299442,0.1163343492690141,0.7971402812336018,-0.4183885453988523,1.2023165567777243,-0.27175798439822696,-0.5468349755547386,1.0700649461475342,257,-0.4335288352147463,-0.4376056083764541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1588,2011Q1,Small Kitchen Appliances: 1292,0.7709237567750794,1.4822026877880978,0.4864121843698726,-0.8580814201710936,-0.8472820370444533,-0.7338885142147301,0.304522674128463,0.2528820752130309,0.22175623477085304,-1.1487489731661822,-0.6597903884212903,-0.2872505143299442,1.6074928323218758,0.7971402812336018,-0.4183885453988523,-0.5797389218653264,-0.27175798439822696,-0.5468349755547386,277,-0.43441029968214256,-0.4335288352147463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1589,2011Q2,Small Kitchen Appliances: 1292,-1.0309828684578999,0.7709237567750794,1.4822026877880978,-0.4207064035421617,-0.8580814201710936,-0.8472820370444533,0.13474536262567374,0.304522674128463,0.2528820752130309,-1.078897746774054,-1.1487489731661822,-0.6597903884212903,2.0126691078660266,1.6074928323218758,0.7971402812336018,-0.4987952139412812,-0.5797389218653264,-0.27175798439822696,301,-0.4322066385136518,-0.43441029968214256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1590,2011Q3,Small Kitchen Appliances: 1292,0.296737802766404,-1.0309828684578999,0.7709237567750794,-1.0038730923807375,-0.4207064035421617,-0.8580814201710936,0.11988984786917994,0.13474536262567374,0.304522674128463,-1.3544220286541129,-1.078897746774054,-1.1487489731661822,-0.013212269854701001,2.0126691078660266,1.6074928323218758,2.485592716429012,-0.4987952139412812,-0.5797389218653264,299,-0.4295622451114629,-0.4322066385136518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1591,2011Q4,Small Kitchen Appliances: 1292,2.4305745958054508,0.296737802766404,-1.0309828684578999,-0.5610983841884855,-1.0038730923807375,-0.4207064035421617,0.12554909158593922,0.11988984786917994,0.13474536262567374,-1.6765137947955893,-1.3544220286541129,-1.078897746774054,0.7971402812336018,-0.013212269854701001,2.0126691078660266,-0.7982211253676277,2.485592716429012,-0.4987952139412812,320,-0.429782611228312,-0.4295622451114629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1592,2012Q1,Small Kitchen Appliances: 1292,-1.5051688224665754,2.4305745958054508,0.296737802766404,-1.133465689900421,-0.5610983841884855,-1.0038730923807375,0.14464903913000324,0.12554909158593922,0.11988984786917994,-1.3350189102118548,-1.6765137947955893,-1.3544220286541129,-0.2158004076267911,0.7971402812336018,-0.013212269854701001,-1.2720379522400889,-0.7982211253676277,2.485592716429012,376,-0.4274687670013968,-0.429782611228312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1593,2012Q2,Small Kitchen Appliances: 1292,-0.5567969144492207,-1.5051688224665754,2.4305745958054508,-1.025471858634018,-1.133465689900421,-0.5610983841884855,0.173652663178396,0.14464903913000324,0.12554909158593922,-1.5329307183228824,-1.3350189102118548,-1.6765137947955893,0.3919640056894504,-0.2158004076267911,0.7971402812336018,0.5534729890713086,-1.2720379522400889,-0.7982211253676277,226,-0.4212985157296226,-0.4274687670013968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1594,2012Q3,Small Kitchen Appliances: 1292,-0.035192365039672026,-0.5567969144492207,-1.5051688224665754,-0.6312943745116474,-1.025471858634018,-1.133465689900421,0.11352319868782522,0.173652663178396,0.14464903913000324,-1.222480823246761,-1.5329307183228824,-1.3350189102118548,-0.4183885453988523,0.3919640056894504,-0.2158004076267911,-0.8120407828180738,0.5534729890713086,-1.2720379522400889,272,-0.4378259744933032,-0.4212985157296226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1595,2012Q4,Small Kitchen Appliances: 1292,3.1418535268184704,-0.035192365039672026,-0.5567969144492207,-1.0902681573938595,-0.6312943745116474,-1.025471858634018,0.2139747746603087,0.11352319868782522,0.173652663178396,-1.1293458547239243,-1.222480823246761,-1.5329307183228824,1.4049046945498145,-0.4183885453988523,0.3919640056894504,-0.3921864278949777,-0.8120407828180738,0.5534729890713086,266,-0.4327575538057745,-0.4378259744933032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1596,2013Q1,Small Kitchen Appliances: 1292,-1.5051688224665771,3.1418535268184704,-0.035192365039672026,-1.4682465668262699,-1.0902681573938595,-0.6312943745116474,0.04349005769292466,0.2139747746603087,0.11352319868782522,-1.0478527572664424,-1.1293458547239243,-1.222480823246761,-0.2158004076267623,1.4049046945498145,-0.4183885453988523,-0.4474650576967647,-0.3921864278949777,-0.8120407828180738,262,-0.43341865215632175,-0.4327575538057745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1597,2013Q2,Small Kitchen Appliances: 1292,-1.030982868457896,-1.5051688224665771,3.1418535268184704,-0.6582928323282481,-1.4682465668262699,-1.0902681573938595,0.1969970435100293,0.04349005769292466,0.2139747746603087,-0.8266572070247058,-1.0478527572664424,-1.1293458547239243,0.3919640056894504,-0.2158004076267623,1.4049046945498145,0.4876650964501347,-0.4474650576967647,-0.3921864278949777,312,-0.4338593843900199,-0.43341865215632175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1598,2013Q3,Small Kitchen Appliances: 1292,0.012226230361193084,-1.030982868457896,-1.5051688224665771,-0.5826971504417661,-0.6582928323282481,-1.4682465668262699,0.2111451528019293,0.1969970435100293,0.04349005769292466,0.13961809139972314,-0.8266572070247058,-1.0478527572664424,-0.4183885453988523,0.3919640056894504,-0.2158004076267623,0.15467715978698798,0.4876650964501347,-0.4474650576967647,279,-0.428350231468793,-0.4338593843900199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1599,2013Q4,Small Kitchen Appliances: 1292,3.1418535268184704,0.012226230361193084,-1.030982868457896,-0.2263175072626364,-0.5826971504417661,-0.6582928323282481,0.21751180198328346,0.2111451528019293,0.1969970435100293,0.10081185451520827,0.13961809139972314,-0.8266572070247058,0.1893758679173603,-0.4183885453988523,0.3919640056894504,-0.8752163597344029,0.15467715978698798,0.4876650964501347,310,-0.4319862723968028,-0.428350231468793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1600,2014Q1,Small Kitchen Appliances: 1292,-1.3629130362639719,3.1418535268184704,0.012226230361193084,-0.08592552661631253,-0.2263175072626364,-0.5826971504417661,0.15384531016973754,0.21751180198328346,0.2111451528019293,0.6751441604060331,0.10081185451520827,0.13961809139972314,-0.823564820942975,0.1893758679173603,-0.4183885453988523,0.4580515447706058,-0.8752163597344029,0.15467715978698798,372,-0.4285705975856421,-0.4319862723968028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1601,2014Q2,Small Kitchen Appliances: 1292,-1.1258200592596324,-1.3629130362639719,3.1418535268184704,0.22185689249293586,-0.08592552661631253,-0.2263175072626364,0.24297839870870186,0.15384531016973754,0.21751180198328346,0.9894746791706064,0.6751441604060331,0.10081185451520827,0.3919640056894216,-0.823564820942975,0.1893758679173603,-0.6685795769039122,0.4580515447706058,-0.8752163597344029,359,-0.4217392479633208,-0.4285705975856421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1602,2014Q3,Small Kitchen Appliances: 1292,0.05964482576206224,-1.1258200592596324,-1.3629130362639719,0.40004671408250064,0.22185689249293586,-0.08592552661631253,0.33352629817685603,0.24297839870870186,0.15384531016973754,0.9739521844168004,0.9894746791706064,0.6751441604060331,-1.026152958715065,0.3919640056894216,-0.823564820942975,0.2724732875788917,-0.6685795769039122,0.4580515447706058,350,-0.4231716277228398,-0.4217392479633208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1603,2014Q4,Small Kitchen Appliances: 1292,3.2366907176202053,0.05964482576206224,-1.1258200592596324,0.15706059373309406,0.40004671408250064,0.22185689249293586,0.1998266653684095,0.33352629817685603,0.24297839870870186,0.8963397106477701,0.9739521844168004,0.9894746791706064,-0.823564820942975,-1.026152958715065,0.3919640056894216,0.2382531834158805,0.2724732875788917,-0.6685795769039122,286,-0.4241632752486606,-0.4231716277228398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1604,2015Q1,Small Kitchen Appliances: 1292,-1.3154944408631029,3.2366907176202053,0.05964482576206224,0.6916300585017886,0.15706059373309406,0.40004671408250064,0.16728601399704165,0.1998266653684095,0.33352629817685603,1.2339539715430523,0.8963397106477701,0.9739521844168004,-2.4442699231195806,-0.823564820942975,-1.026152958715065,0.08294655682990709,0.2382531834158805,0.2724732875788917,333,-0.431214990987831,-0.4241632752486606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1605,2015Q2,Small Kitchen Appliances: 1292,-1.6474246086691808,-1.3154944408631029,3.2366907176202053,1.328793662973566,0.6916300585017886,0.15706059373309406,0.28895975390737383,0.16728601399704165,0.1998266653684095,1.25335708998531,1.2339539715430523,0.8963397106477701,0.1893758679173603,-2.4442699231195806,-0.823564820942975,0.36394625832232497,0.08294655682990709,0.2382531834158805,353,-0.42603638724187776,-0.431214990987831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1606,2015Q3,Small Kitchen Appliances: 1292,0.012226230361197129,-1.6474246086691808,-1.3154944408631029,0.9346161788511952,1.328793662973566,0.6916300585017886,0.21680439651868852,0.28895975390737383,0.16728601399704165,1.3309695637543404,1.25335708998531,1.2339539715430523,-1.026152958715065,0.1893758679173603,-2.4442699231195806,0.7318123780746945,0.36394625832232497,0.08294655682990709,382,-0.42383272607338707,-0.42603638724187776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1607,2015Q4,Small Kitchen Appliances: 1292,2.9047605498141285,0.012226230361197129,-1.6474246086691808,0.13006213591649332,0.9346161788511952,1.328793662973566,0.20265628722678924,0.21680439651868852,0.28895975390737383,1.3270889400658892,1.3309695637543404,1.25335708998531,-0.6209766831709137,-1.026152958715065,0.1893758679173603,-0.858106307652898,0.7318123780746945,0.36394625832232497,405,-0.42063741737907545,-0.42383272607338707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1608,2016Q1,Small Kitchen Appliances: 1292,-0.9361456776561616,2.9047605498141285,0.012226230361197129,0.7186285163183893,0.13006213591649332,0.9346161788511952,0.1863859615411056,0.20265628722678924,0.21680439651868852,1.3115664453120828,1.3270889400658892,1.3309695637543404,-2.039093647575429,-0.6209766831709137,-1.026152958715065,0.7068053788786468,-0.858106307652898,0.7318123780746945,391,-0.4181032070353111,-0.42063741737907545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1609,2016Q2,Small Kitchen Appliances: 1292,-1.6474246086691766,-0.9361456776561616,2.9047605498141285,0.8698198800913535,0.7186285163183893,0.13006213591649332,0.1828489342181306,0.1863859615411056,0.20265628722678924,1.0942515187587976,1.3115664453120828,1.3270889400658892,0.18937586791738908,-2.039093647575429,-0.6209766831709137,-0.4441746630657047,0.7068053788786468,-0.858106307652898,420,-0.4196457698532546,-0.4181032070353111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1610,2005Q1,Sporting Goods: 263,0.3915749935681384,0.0,0.0,0.2866531912527776,0.0,0.0,0.3328188927122616,0.0,0.0,0.9545490659745428,0.0,0.0,-0.6209766831709137,0.0,0.0,-0.3520436133960609,0.0,0.0,546,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1611,2005Q2,Sporting Goods: 263,1.6244584739907,0.3915749935681384,0.0,1.2261995232704832,0.2866531912527776,0.0,0.19911925990381396,0.3328188927122616,0.0,0.8226078605671909,0.9545490659745428,0.0,0.3919640056894504,-0.6209766831709137,0.0,0.07504960971536624,-0.3520436133960609,0.0,562,-0.4025673957974513,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1612,2005Q3,Sporting Goods: 263,1.008016733779415,1.6244584739907,0.3915749935681384,0.7564263572616303,1.2261995232704832,0.2866531912527776,-0.3737484501909441,0.19911925990381396,0.3328188927122616,0.8187272368787395,0.8226078605671909,0.9545490659745428,-0.2158004076267623,0.3919640056894504,-0.6209766831709137,-0.12237406814815847,0.07504960971536624,-0.3520436133960609,521,-0.4008044668626588,-0.4025673957974513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1613,2005Q4,Sporting Goods: 263,-1.8370989902726471,1.008016733779415,1.6244584739907,1.3125945882836054,0.7564263572616303,1.2261995232704832,0.03274825949684755,-0.3737484501909441,0.19911925990381396,0.5626060734409392,0.8187272368787395,0.8226078605671909,-0.2158004076267911,-0.2158004076267623,0.3919640056894504,0.37842399469898375,-0.12237406814815847,0.07504960971536624,630,-0.4053219722580648,-0.4008044668626588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1614,2006Q1,Sporting Goods: 263,-0.3197039374448809,-1.8370989902726471,1.008016733779415,0.9994124776110368,1.3125945882836054,0.7564263572616303,0.19949094752080446,0.03274825949684755,-0.3737484501909441,0.6479797945868726,0.5626060734409392,0.8187272368787395,-1.2287410964871264,-0.2158004076267911,-0.2158004076267623,-0.07104391190364298,0.37842399469898375,-0.12237406814815847,597,-0.3933120188897902,-0.4053219722580648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1615,2006Q2,Sporting Goods: 263,2.003807237197643,-0.3197039374448809,-1.8370989902726471,1.2585976726504042,0.9994124776110368,1.3125945882836054,0.3013213646530909,0.19949094752080446,0.03274825949684755,0.6790247840944849,0.6479797945868726,0.5626060734409392,1.2023165567777243,-1.2287410964871264,-0.2158004076267911,0.7923556392861751,-0.07104391190364298,0.37842399469898375,702,-0.3969480598178,-0.3933120188897902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1616,2006Q3,Sporting Goods: 263,0.8657609475768179,2.003807237197643,-0.3197039374448809,0.9508152535411556,1.2585976726504042,0.9994124776110368,0.5556516140596713,0.3013213646530909,0.19949094752080446,0.5393223313102299,0.6790247840944849,0.6479797945868726,-0.013212269854701001,1.2023165567777243,-1.2287410964871264,-0.39810913823088295,0.7923556392861751,-0.07104391190364298,740,-0.3853788386832236,-0.3969480598178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1617,2006Q4,Sporting Goods: 263,-2.311284944281331,0.8657609475768179,2.003807237197643,1.1830019907639222,0.9508152535411556,1.2585976726504042,0.9588727288787964,0.5556516140596713,0.3013213646530909,0.7294728920443545,0.5393223313102299,0.6790247840944849,0.18937586791738908,-0.013212269854701001,1.2023165567777243,-0.3803410072231657,-0.39810913823088295,0.7923556392861751,758,-0.3811918824630912,-0.3853788386832236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
